http://www.ysbxdyf.com/p/50000616.htm,中西药品-->感冒用药,[仁和可立克]复方氨酚烷胺胶囊,26.00元,【通用名称】:复方氨酚烷胺胶囊    【商品名称】:[仁和可立克]复方氨酚烷胺胶囊    【药品成份】:本品为复方制剂，每粒含对乙酰氨基酚250毫克、盐酸金刚烷胺100毫克、马来酸氯苯那敏2毫克、人工牛黄10毫克、咖啡因15毫克。辅料为：淀粉，聚维酮K-30。    【用药禁忌】:严重肝肾功能不全者禁用。    【功能主治】:适用于缓解普通感冒及流行性感冒引起的发热、头痛、四肢酸痛、打喷嚏、流鼻涕、鼻塞、咽痛等症状，也可用于流行性感冒的预防和治疗。    【用法用量】:口服。成人，一次1粒，一日2次。    【药品性状】:本品为胶囊剂，内容物为淡黄色的小丸。    【包装规格】:12粒x2板    【不良反应】:有时有轻度头晕、乏力、恶心、上腹不适、口干、食欲缺乏和皮疹等，可自行恢复。    【贮藏条件】:密封，置阴凉(不超过20℃)干燥处。    【有效期】:30月    【注意事项】:1.用药3-7天，症状未缓解，请咨询医师或药师。2.服用本品期间不得饮酒或含有酒精的饮料。3.不能同时服用与本品成份相似的其他抗感冒药。4.前列腺肥大、青光眼等患者以及老年人应在医师指导下使用。5.肝功能不全、肾功能不全、脑血管病史、精神病史或癫痫病史患者慎用。6.孕妇及哺乳期妇女慎用。7.服药期间不得驾驶机、车、船、从事高空作业、机械作业及操作精密仪器。8.如服用过量或出现严重不良反应，应立即就医。9.对本品过敏者禁用，过敏体质者慎用。10.本品性状发生改变时禁止使用。11.请将本品放在儿童不能接触的地方。12.如正在使用其他药品，使用本品前请咨询医师或药师。    【相互作用】:1.与其他解热镇痛药同用，可增加肾毒性的危险。2.本品不宜与氯霉素、巴比妥类(如苯巴比妥)等并用。3.如与其他药物同时使用可能会发生药物相互作用，详情请咨询医师或药师。    【批准文号】:国药准字H20068169    【生产厂商】:江西铜鼓仁和制药有限公司
http://www.ysbxdyf.com/p/24638101.htm,中西药品-->感冒用药,[仁和]蒲公英颗粒,24.50元,【通用名称】:蒲公英颗粒    【商品名称】:[仁和]蒲公英颗粒    【药品成份】:蒲公英。辅料为蔗糖。    【用药禁忌】:糖尿病患者禁服。    【功能主治】:清热消炎。用于上呼吸道感染、急性扁桃体炎、疖肿。    【用法用量】:开水冲服。一次5克(1袋)，一日3次。    【药品性状】:本品为棕褐色的颗粒；气香，味甜、微苦涩。    【包装规格】:5gx10袋    【不良反应】:本品有腹泻、恶心、皮疹等不良反应报告。    【贮藏条件】:密封。    【有效期】:24月    【注意事项】:1.忌烟酒、辛辣、鱼腥食物。2.不宜在服药期间同时服用温补性中药。3.孕妇慎用。儿童、哺乳期妇女、年老体弱者应在医师指导下服用。4.脾虚大便溏者慎用。5.属风寒感冒咽痛者，症见恶寒发热、无汗、鼻流凊涕者慎用。6.疮疖较重或局部变软化脓时应到医院就诊。7.扁桃体有化脓及全身高热者应去医院就诊。8.服药3天症状无缓解，应去医院就诊。9.对本品过敏者禁用，过敏体质者慎用。10.本品性状发生改变时禁止使用。11.儿童必须在成人监护下使用。12.请将本品放在儿童不能接触的地方。13.如正在使用其他药品，使用本品前请咨询医师或药师。    【相互作用】:如与其他药物同时使用可能会发生药物相互作用，详情请咨询医师或药师。    【批准文号】:国药准字Z20055430    【生产厂商】:江西心诚药业有限公司
http://www.ysbxdyf.com/p/50000186.htm,中西药品-->感冒用药,[以岭]连花清瘟胶囊,22.00元,【通用名称】:连花清瘟胶囊    【商品名称】:[以岭]连花清瘟胶囊    【药品成份】:连翘、金银花、炙麻黄、炒苦杏仁、石膏、板蓝根、绵马贯众、鱼腥草、广藿香、大黄、红景天、薄荷脑、甘草。辅料为玉米淀粉。    【用药禁忌】:尚不明确。    【功能主治】:(运动员慎用)清瘟解毒，宣肺泄热。用于治疗流行性感冒属热毒袭肺证，症见：发热或高热，恶寒，肌肉酸痛，鼻塞流涕，咳嗽，头痛，咽干咽痛，舌偏红，苔黄或黄腻等。    【用法用量】:口服。一次4粒，一日3次。    【药品性状】:本品为硬胶囊，内容物为棕黄色至黄褐色的颗粒或粉末；气微香，味微苦。    【包装规格】:0.35gx36粒    【不良反应】:尚不明确。    【贮藏条件】:密封，置阴凉处(不超过20℃)。    【有效期】:30个月    【注意事项】:1.忌烟、酒及辛辣、生冷、油腻食物。2.不宜在服药期间同时服用滋补性中药。3.风寒感冒者不适用。4.高血压、心脏病患者慎用。有肝病、糖尿病、肾病等慢性病严重者应在医师指导下服用。5.儿童、孕妇、哺乳期妇女、年老体弱及脾虚便溏者应在医师指导下服用。6.发热体温超过38.5℃的患者，应去医院就诊。7.严格按用法用量服用，本品不宜长期服用。8.服药3天症状无缓解，应去医院就诊。9.对本品过敏者禁用，过敏体质者慎用。10.本品性状发生改变时禁止使用。11.儿童必须在成人监护下使用。12.请将本品放在儿童不能接触的地方。13.如正在使用其他药品，使用本品前请咨询医师或药师。14.运动员慎用。15.打开防潮袋后，请注意防潮。    【相互作用】:如与其他药物同时使用可能会发生药物相互作用，详情请咨询医师或药师。    【批准文号】:国药准字Z20040063    【生产厂商】:石家庄以岭药业股份有限公司
http://www.ysbxdyf.com/p/50012507.htm,中西药品-->感冒用药,[仁和]抗病毒口服液,18.50元,【通用名称】:抗病毒口服液    【商品名称】:[仁和]抗病毒口服液    【药品成份】:板蓝根、石膏、芦根、生地黄、郁金、知母、石菖蒲、广藿香、连翘。辅料为蜂蜜、蔗糖、山梨酸钾、甜蜜素、焦糖。    【用药禁忌】:详见说明书。    【功能主治】:清热祛湿，凉血解毒。用于风热感冒，流感。    【用法用量】:口服，一次10毫升(1支)，一日2-3次(早饭前和午、晚饭后各服一次)。    【药品性状】:本品为棕红色的液体；味辛、微苦。    【包装规格】:10mlx14支    【不良反应】:详见说明书。    【贮藏条件】:密封。    【注意事项】:详见说明书。    【批准文号】:国药准字Z34020823    【生产厂商】:安徽东盛友邦制药有限公司
http://www.ysbxdyf.com/p/20000301.htm,中西药品-->感冒用药,[仁和]精制银翘解毒片,11.90元,【通用名称】:精制银翘解毒片    【商品名称】:[仁和]精制银翘解毒片    【药品成份】:扑热息痛、桔梗、连翘、淡豆豉、甘草、淡竹叶、金银花、牛蒡子、荆芥穗、薄荷脑。辅料为淀粉、糊精、蔗糖、滑石粉、硬脂酸镁。    【用药禁忌】:严重肝肾功能不全者禁用。    【功能主治】:清热散风，解表退烧。用于流行性感冒，发冷发烧，四肢酸懒，头痛咳嗽，咽喉肿痛。    【用法用量】:口服。一次3～5片，一日2次。    【药品性状】:本品为糖衣片，除去糖衣后显棕褐色；味苦。    【包装规格】:12片x2板    【不良反应】:偶见皮疹、荨麻疹、药热及粒细胞减少。长期大量用药会导致肝肾功能异常。    【贮藏条件】:密封，置阴凉(不超过20℃)干燥处。    【有效期】:24月    【注意事项】:1.忌烟、酒及辛辣、生冷、油腻食物。2.不宜在服药期间同时服用滋补性中成药。3.本品含对乙酰氨基酚。服用本品期间不得饮酒或含有酒精的饮料；不能同时服用与奔跑成分相似的其他抗感冒药；肝、肾功能不全者慎用；孕妇及哺乳期妇女慎用。4.脾胃虚寒，症见腹痛、喜暖、腹泻者慎用。5.高血压、心脏病、糖尿病等慢性病严重者应在医师指导下服用。6.儿童、年老体弱者应在医师指导下服用。7.服药3天后症状无改善，或症状加重，或出现新的严重症状如胸闷、心悸等应立即停药，并去医院就诊。8.对本品过敏者禁用，过敏体质者慎用。9.本品性状发生改变时禁止使用。10.儿童必须在成人监护下使用。11.请将本品放在儿童不能接触的地方。12.如症状使用其他药品，使用本品前请咨询医师或药师。    【相互作用】:1.与其他解热镇痛药并用，有增加肾毒性的危险。2.如与其他药物同时使用可能会发生药物相互作用，详情请咨询医师或药师。    【批准文号】:国药准字Z36021788    【生产厂商】:江西药都樟树制药有限公司
http://www.ysbxdyf.com/p/12129701.htm,中西药品-->感冒用药,[仁和]感冒止咳糖浆,26.80元,【通用名称】:感冒止咳糖浆    【商品名称】:[仁和]感冒止咳糖浆    【药品成份】:柴胡、山银花、葛根、青蒿、连翘、黄芩、桔梗、苦杏仁、薄荷脑。辅料为蔗糖、苯甲酸、羟苯乙酯。    【用药禁忌】:详见说明书。    【功能主治】:清热解表，止咳化痰。用于外感风热所致的感冒，症见发热恶风、头痛鼻塞、咽喉肿痛、咳嗽、周身不适。    【用法用量】:口服。一次10毫升，一日3次。    【药品性状】:本品为深棕色的澄清液体；味甜、微苦，具清凉感。    【包装规格】:90ml    【不良反应】:详见说明书。    【贮藏条件】:密封，置阴凉处(温度不超过20℃)。    【有效期】:24月    【注意事项】:详见说明书。    【批准文号】:国药准字Z20055288    【生产厂商】:江西和盈药业有限公司
http://www.ysbxdyf.com/p/10341601.htm,中西药品-->感冒用药,[仁和]通宣理肺片,15.00元,【通用名称】:通宣理肺片    【商品名称】:[仁和]通宣理肺片    【药品成份】:紫苏叶、前胡、桔梗、苦杏仁、麻黄、甘草、陈皮、半夏(制)、茯苓、麸炒枳壳、黄芩。辅料为淀粉、糊精、蔗糖、滑石粉、硬脂酸镁。    【用药禁忌】:孕妇禁用。    【功能主治】:(运动员慎用)解表散寒，宣肺止嗽。用于风寒感冒所致的咳嗽，发热恶寒，鼻塞流涕，头痛无汗，肢体酸痛。    【用法用量】:口服。一次4片，一日2～3次。    【药品性状】:本品为薄膜衣片，除去包衣后显灰棕色至棕褐色；气香，味微苦。    【包装规格】:0.3gx12片x3板    【不良反应】:尚不明确。    【贮藏条件】:密封。    【有效期】:24个月    【注意事项】:1.忌烟、酒及辛辣、生冷、油腻性食物。2.不宜在服药期间同时服用滋补性中药。3.风热感冒者不适用，其表现为发热明显，微恶风，有汗，口渴，鼻流浊涕，咽喉肿痛，咳吐黄痰。4.高血压、心脏病患者慎服。5.有支气管扩张、肺脓疡、肺心病、肺结核患者出现咳嗽时应去医院就诊。6.严格按用法用量服用，儿童、年老体弱者应在医师指导下服用。7.服药3天症状无缓解，应去医院就诊。8.对本品过敏者禁用，过敏体质者慎用。运动员慎用。9.本品性状发生改变时禁止使用。10.儿童必须在成人监护下使用。11.请将本品放在儿童不能接触的地方。12.如正在使用其他药品，使用本品前请咨询医师或药师。    【相互作用】:如与其他药物同时使用可能会发生药物相互作用，详情请咨询医师或药师。    【批准文号】:国药准字Z20027040    【生产厂商】:江西药都樟树制药有限公司
http://www.ysbxdyf.com/p/12815001.htm,中西药品-->感冒用药,[仁和可立克]风热感冒颗粒,28.00元,【通用名称】:风热感冒颗粒    【商品名称】:[仁和可立克]风热感冒颗粒    【药品成份】:板蓝根、连翘、薄荷、荆芥穗、桑叶、芦根、牛蒡子、菊花、苦杏仁、桑枝、六神曲。辅料为蔗糖、糊精。    【用药禁忌】:详见说明书。    【功能主治】:疏风清热，利咽解毒。用于风热感冒，发热，有汗，鼻塞，头痛，咽痛，咳嗽，多痰。    【用法用量】:口服。一次1袋，一日3次。    【药品性状】:本品为棕褐色颗粒；气芳香，味甘、微苦。    【包装规格】:10gx9袋    【不良反应】:详见说明书。    【贮藏条件】:密闭，防潮。    【有效期】:24月    【注意事项】:详见说明书。    【批准文号】:国药准字Z37020003    【生产厂商】:山东孔府制药有限公司
http://www.ysbxdyf.com/p/50030135.htm,中西药品-->感冒用药,[仁和]复方金银花颗粒,20.00元,【通用名称】:复方金银花颗粒    【商品名称】:[仁和]复方金银花颗粒    【药品成份】:金银花、连翘、黄芩；辅料为蔗糖。    【用药禁忌】:尚不明确。    【功能主治】:清热解毒，凉血消肿。用于风热感冒，咽炎，扁桃体炎，目痛，牙痛及痈肿疮疖。    【用法用量】:开水冲服，一次10～20克，一日2～3次。    【药品性状】:本品为浅黄色的颗粒；味甜、微苦。    【包装规格】:10gx8袋    【不良反应】:尚不明确。    【贮藏条件】:密封。    【有效期】:36月    【注意事项】:1.忌烟、酒及辛辣、生冷、油腻食物。    2.不宜在服药期间同时服用滋补性中成药。    3.风寒感冒者不适用，其表现为恶寒重，发热轻，无汗，头痛，鼻塞，流清涕，喉痒咳嗽。    4.高血压、心脏病、肝病、糖尿病、肾病等慢性病严重者应在医师指导下服用。    5.服药三天后症状无改善，或症状加重，或出现新的严重症状如胸闷、心悸等应立即停药，并去医院就诊。    6.小儿、年老体弱者、孕妇应在医师指导下服用。    7.脾胃虚寒，症见腹痛、喜暖、泄泻者慎用。    8.对本品过敏者禁用，过敏体质者慎用。    9.本品性状发生改变时禁止使用。    10.儿童必须在成人监护下使用。    11.请将本品放在儿童不能接触的地方。    12.如正在使用其他药品，使用本品前请咨询医师或药师。    【相互作用】:如与其他药物同时使用可能会发生药物相互作用，详情请咨询医师或药师。    【批准文号】:国药准字Z19993315    【生产厂商】:山西迈迪制药有限公司
http://www.ysbxdyf.com/p/12974101.htm,中西药品-->感冒用药,[仁和]穿心莲胶囊,23.80元,【通用名称】:穿心莲胶囊    【商品名称】:[仁和]穿心莲胶囊    【药品成份】:穿心莲干浸膏。辅料为淀粉。    【用药禁忌】:尚不明确。    【功能主治】:清热解毒。用于咽喉肿痛，口舌生疮。    【用法用量】:口服。一次2～3粒，一日3～4次。    【药品性状】:本品为硬胶囊，内容物为棕绿色至墨绿色的颗粒和粉末；味苦。    【包装规格】:12粒x2板    【不良反应】:尚不明确。    【贮藏条件】:密封。    【有效期】:24月    【注意事项】:1.忌食烟酒、辛辣、油腻食物。2.凡声嘶、咽痛初起，兼见恶寒发热，鼻流清涕等外感风寒者忌用，。3.声哑、咽喉痛同时伴有其他症状，如心悸、胸闷、咳嗽气喘、痰中带血等，应及时去医院就诊。4.按照用法用量服用，儿童应在医师指导下服用。5.一般症状在服药三天内无改善或出现发热渐高等其他症状应去医院就诊。6.对本品过敏者禁用，过敏体质者慎用。7.本品性状发生改变时禁止使用。8.儿童必须在成人监护下使用。9.请将本品放在儿童不能接触的地方。10.如正在使用其他药品，使用本品前请咨询医师或药师。    【相互作用】:如与其他药物同时使用可能会发生药物相互作用，详情请咨询医师或药师。    【批准文号】:国药准字Z36021172    【生产厂商】:江西恒康药业有限公司
